,GSM352329.CEL,GSM352330.CEL,GSM352331.CEL
214073_at,768.517674506165,1073.53158484254,871.025462166501
214074_s_at,515.048949446091,503.706071528425,494.988511878374
214075_at,295.125699126305,429.52276392715,363.511189916402
214076_at,119.079322577897,133.234939268744,137.811516893869
214077_x_at,383.459358073992,341.954997570965,459.107993885543
214078_at,12.3442222659851,18.8726391503586,12.6387095598646
214079_at,28.4711593268849,63.176572040396,59.4151033615409
214080_x_at,1376.723287291,898.268145194098,1016.7281972969
214081_at,3.3221745182888,9.75381355743353,8.97486869417887
214082_at,50.0869966090657,41.6471066010831,19.7948039172074
214083_at,35.7140441477854,62.5921648766123,79.1078253207011
214084_x_at,5.34827722772567,6.41751899021351,10.0012017689621
214085_x_at,6069.27649665624,6586.29043490103,5579.34204253698
214086_s_at,166.451969034235,226.919556445189,226.480650146626
214087_s_at,13.8909909052592,10.4878459625092,1.76752236307812
214088_s_at,27.3145680945189,8.08381373083376,16.6379273141545
214089_at,1.43459573920384,1.4260565737464,1.48797941592156
214090_at,34.462535576414,33.4316779460641,29.685923969003
214091_s_at,30.8301984241214,22.3200731756174,21.3891763554537
214092_x_at,594.529532743171,456.997592334379,423.057308076175
214093_s_at,178.864581100274,120.941848096361,120.30593344321
214094_at,37.2617959056862,4.11962391380136,24.092166468005
214095_at,470.832321990352,427.347127350348,586.146902855775
214096_s_at,3289.22595830643,3046.28737795032,2916.79816818392
214097_at,628.31668270674,705.928650639978,726.794546781061
214098_at,22.92034300947,15.713686895607,30.9063216980766
214099_s_at,1068.09356686427,1173.70982174768,1131.51458774051
214100_x_at,275.399160938867,162.430805886748,177.077148498103
214101_s_at,139.660211828619,235.60219149354,179.650292330013
214102_at,27.946730088954,14.0511825789763,25.5396041665577
214103_s_at,41.3664586788289,12.5839622461922,6.10037432873432
214104_at,232.075556427032,277.063921642771,272.701090003645
214105_at,21.766043821795,9.87214383825269,2.97789167286174
214106_s_at,234.637261268482,247.248936972663,248.525361590233
214107_x_at,1443.69230360906,1077.58574624094,1295.00560295866
214108_at,42.9729423683151,47.4548709885013,46.8270187760567
214109_at,120.436353833319,117.651543459956,96.774220382656
214110_s_at,221.864524354769,252.056360417405,255.799428264604
214111_at,0.677143159254749,3.00645328750506,1.05723233043529
214112_s_at,531.143358615313,461.187503165259,528.556822007734
214113_s_at,338.122096632837,564.249061657147,535.978263448631
214114_x_at,567.38065743911,773.910646844511,743.663245496849
214115_at,1.40780525050391,3.76320015444561,10.8634376715993
214116_at,16.4709741315695,21.9407300945722,35.0032834535577
214117_s_at,101.577891658319,75.2391909249996,84.0047262378015
214118_x_at,211.569822628558,313.496278516675,415.002042695844
214119_s_at,3048.9385057341,1308.19096961158,1946.58777842868
214120_at,0.25328896756228,4.90271200302362,4.33180704546586
214121_x_at,363.520520354697,167.649820166082,211.217503841903
214122_at,7.33155967613284,7.18542451865185,4.15756606848293
214123_s_at,85.3806747241012,74.5940948495113,64.2483894673172
214124_x_at,161.033698725521,267.896639415093,253.002297529127
214125_s_at,7.56931516571839,10.471458065705,4.86133563488114
214126_at,495.011585488024,670.234957561393,648.743425445702
214127_s_at,1.55794686090619,1.73684234066063,0.969210241062048
214128_at,27.3079120632662,31.9078632733919,17.6319629555612
214129_at,626.682834253146,784.684831438703,760.709788439426
214130_s_at,708.531646196862,618.410563396695,618.878699947119
214131_at,15.63120359075,8.88088149216527,1.46457560107971
214132_at,74.4698809392672,50.8710651970946,28.5086342088772
214133_at,51.5338706255522,36.4789551773837,36.1531304479475
214134_at,3.44277725928224,6.79303370780573,1.37977241884174
214135_at,26.2561493330883,26.5585577614826,8.56920294059193
214136_at,47.388625185222,54.5394628776346,50.518335868686
214137_at,15.112194806461,8.94377245193861,19.4081201859069
214138_at,96.7126121285013,70.1142514865617,54.0538353177572
214139_at,15.0784585801922,29.4161611862551,22.2976624950263
214140_at,38.0330701679415,79.4938698547902,79.6962814499103
214141_x_at,1330.49711656893,807.683139600024,1315.14875869533
214142_at,2.60626773649757,1.95470227636556,3.64686215118645
214143_x_at,14573.283921612,11056.4745922524,9883.7447935997
214144_at,100.721646063188,99.2827154692436,165.554574902291
214145_s_at,4.07412066683214,2.07462370663848,5.33766149707639
214146_s_at,10.4539528456515,7.01586009228535,1.08376505121687
214147_at,7.46236761983793,3.68959184316427,3.26573621982219
214148_at,43.8753122159829,33.9461805049182,52.9847910755084
214149_s_at,368.008632286757,227.197832068497,139.718464721575
214150_x_at,6591.80196150676,7405.26238819432,6388.139109587
214151_s_at,294.502132287455,319.37829986989,216.767505207635
214152_at,107.870854586721,239.002623168929,132.297459916947
214153_at,36.547035532116,31.7289185730853,23.045111187529
214154_s_at,64.8016736097789,18.9046858973691,25.8911247938372
214155_s_at,145.164919974734,157.35184055161,176.462840948033
214156_at,11.5595321703902,0.554259087383034,0.458085248417414
214157_at,13.293293781525,6.91314584024196,6.05750104272978
214158_s_at,43.1165334891773,14.0748262328373,27.4448076623961
214159_at,11.1239039908801,7.50200189238447,0.444416896234611
214160_at,15.2952956000553,13.9962521845622,9.12309255381932
214161_at,37.8913960200602,37.419339555053,27.923491414341
214162_at,9.37244029255269,2.42329229096838,4.33510025158419
214163_at,20.7438079918893,7.95506589237413,14.1116998896395
214164_x_at,2511.92643609376,3474.87932917841,3223.97837186654
214165_s_at,1.48861433182629,2.01025350178503,1.87081378095798
214166_at,25.1866438827181,1.79487661457681,7.51383330127004
214167_s_at,9566.78088085469,8228.37569338871,7380.21015902247
214168_s_at,556.740463592297,458.755271947859,506.242507264007
214169_at,91.990998551316,144.345322018749,130.024552432914
214170_x_at,633.45692220124,887.50665420433,822.110176738285
214171_s_at,23.4881531081769,17.3175154261843,9.20286980399071
214172_x_at,384.600587479196,332.686811587422,330.275062400855
214173_x_at,997.894395992852,978.720448057125,1059.15943662722
214174_s_at,88.9281010107687,46.8367274296125,33.8215448775461
214175_x_at,3365.24961693079,2263.97880893947,1386.44633489071
214176_s_at,153.529969904305,105.482411756096,76.9909121786822
214177_s_at,872.146714682427,783.564756290113,775.531631244782
214178_s_at,36.1995800098127,20.5876386163081,16.3445253087473
214179_s_at,1400.17750936557,2102.37264312326,1710.29933969041
214180_at,24.9420998454125,12.6887594078849,19.6964760735441
214181_x_at,4.21777782656332,1.2319465411875,3.47410669714023
214182_at,336.670083705524,570.979382704167,545.229311469969
214183_s_at,0.992313094009997,1.86940665686983,3.86130538072265
214184_at,62.4392362760375,15.8899068124986,30.2406550787057
214185_at,95.8256730066461,96.4843981812414,77.7095272709471
214186_s_at,5.5953916264238,15.128128098845,10.8240129441408
214187_x_at,21.1944247884223,22.2922644930329,20.7202328230448
214188_at,146.07538082913,115.504048786316,90.8873825505285
214189_s_at,14.740719638525,2.94200820750002,1.78733160332785
214190_x_at,169.795909683816,69.5566198526478,65.1573693430066
214191_at,12.3566796858251,0.799342875183983,1.23199033168402
214192_at,2.20120491609159,1.51671804782308,0.931837308514165
214193_s_at,69.1821313689404,140.689846487633,137.058235885504
214194_at,117.438862054241,122.456346015158,128.440555068059
214195_at,129.261347444012,57.1926541260047,15.9193999175011
214196_s_at,1142.10678024433,476.111909871416,467.329560188793
214197_s_at,114.764271935286,104.658231083139,123.791240793735
214198_s_at,657.728337966445,940.933526988138,799.462076022237
214199_at,4.69845111266753,12.9178572170626,3.11738709860379
214200_s_at,24.0739599066598,7.50602212753662,11.4518161385548
214201_x_at,331.494434125953,225.39417261204,329.741767202446
214202_at,154.9872157177,171.89797542607,156.074101334137
214203_s_at,48.2092247755204,21.1401901033076,46.481467895698
214204_at,1.42971841239362,2.44169553908543,6.49842191260009
214205_x_at,721.74285316056,636.24934261352,610.542052720339
214206_at,1.86229497569108,1.09158506763141,1.40489812003317
214207_s_at,18.4352515304108,2.29933410337191,15.1639242984918
214208_at,12.704219168944,4.03220570536773,3.2921849832457
214209_s_at,45.107779779193,50.5827816146292,54.9858217748502
214210_at,109.490065579663,166.015164311522,123.495126190433
214211_at,5954.98526398345,6416.38230460638,5741.05322717037
214212_x_at,1197.925931753,1172.35293016893,1239.78224225871
214213_x_at,120.605248157137,142.647054193101,97.7194808058513
214214_s_at,1319.7171832469,1714.17637937987,1722.80350354104
214215_s_at,4.87416458298622,1.98454965062358,1.71629569754836
214216_s_at,155.292317624109,53.8818731289267,46.7676594541891
214217_at,1.23488744355891,15.9608726121634,1.20478331307312
214218_s_at,342.719408557058,190.316108942454,188.02899519674
214219_x_at,1.76038308129753,1.52182962689987,1.43660221076779
214220_s_at,68.1505377707586,76.8091772092724,65.2862885748237
214221_at,40.3982192039164,43.6431443599583,35.6586632559138
214222_at,17.7596934952802,22.5451910858063,17.6389898481611
214223_at,6.88302448831298,7.13543368263768,2.74386071478237
214224_s_at,814.97842750754,988.847080672918,950.49087257611
214225_at,30.0078404726546,14.9916782494034,20.1866883202766
214226_at,49.7203888111049,49.5691301236999,47.7458193216377
214227_at,5.04924485553673,3.83386919413637,1.68780670077776
214228_x_at,4.48764910169344,3.69839882355614,4.00509564883413
214229_at,19.6738997897551,6.27746707102489,2.38502461809086
214230_at,47.8032223996842,70.9090665759175,56.3671136551436
214231_s_at,62.1727022244326,42.7918053187539,64.4162451699486
214232_at,68.1548318430079,122.155584637417,100.75395564784
214233_at,27.4330964137449,35.7324786413054,11.5207803409831
214234_s_at,11.8464456902851,22.395727773901,1.33665814107453
214235_at,20.6228203313659,11.1880682376436,1.7328667285441
214236_at,42.0122881933313,22.5134194143976,19.9926277488645
214237_x_at,197.869898772072,91.5284931932259,98.0342012447552
214238_at,26.2310751904116,10.630859363713,3.5687901153137
214239_x_at,566.281843780403,731.49540103698,805.302450049692
214240_at,4.3233537971299,1.22290610719916,0.957061835144741
214241_at,140.243454613825,64.3801588979214,64.5655377445609
214242_at,3.03265680901198,14.3511051360087,6.8531585058926
214243_s_at,8.27944940538878,34.9971453558748,26.9462040938381
214244_s_at,114.99221833972,163.027022577518,106.307992933932
214245_at,37.6153329167248,14.519457031513,28.3823858133001
214246_x_at,1235.53301967637,675.548973216755,938.35867470388
214247_s_at,3033.38036905102,3254.26992709587,3446.21357417508
214248_s_at,25.2485104821711,16.5880046400431,27.1647194267336
214249_at,22.7796982526484,13.7104687197688,1.65308765309429
214250_at,35.0772687832496,12.4912214195548,10.6026290517452
214251_s_at,255.964917077819,137.316976874755,193.576519004092
214252_s_at,230.560146017203,239.465042836949,316.288575749083
214253_s_at,6.86861170904547,9.50829653271399,28.529438765177
214254_at,10.0011071879562,4.63489982257689,1.55455585399413
214255_at,4.60287547025172,7.00087576052527,20.7798210513094
214256_at,49.0539922925161,3.12543613168819,22.3480721989014
214257_s_at,2553.238023217,2893.80504242293,3043.94466580127
214258_x_at,436.471801980438,325.082956220468,371.311937851348
214259_s_at,1107.16874044433,1974.01193814692,1584.69723655639
214260_at,80.5996694071994,79.3037821144162,56.4230561946178
214261_s_at,10.0068590815977,3.30996960144347,4.06479292827818
214262_at,51.0334032405037,48.1234130447286,84.553677921102
214263_x_at,678.442418956913,530.072024874156,515.87107460234
214264_s_at,129.465238130484,250.691198326894,222.169749071884
214265_at,25.6143244862795,22.6141833867232,13.4940630072321
214266_s_at,437.328297864654,102.370277908618,124.507814962667
214267_s_at,3.29363802657019,2.77787093330091,2.23857994016909
214268_s_at,1042.97238345672,951.113777350265,1142.13495811598
214269_at,3.90022227177328,1.4693032569148,2.19513778212315
214270_s_at,107.243442173497,32.1045339439943,27.3969238055215
214271_x_at,12380.874411008,9917.81867380801,8734.70327157932
214272_at,121.550915122076,83.7498056956758,88.1780226272526
214273_x_at,303.923958027206,227.447795929381,370.473318874201
214274_s_at,426.499160930044,636.95492939745,561.31528575069
214275_at,18.1168937045245,6.15962706547162,1.54972413769568
214276_at,161.908248960976,168.12482056915,151.811392596643
214277_at,20.3444506585944,32.3663336530182,30.099339995408
214278_s_at,4.53193378133982,4.0529769201842,19.1203953307087
214279_s_at,22.4072641734889,1.14151597534537,6.50369341306222
214280_x_at,1788.97373741269,1724.78888039639,1583.02954441258
214281_s_at,530.966410851747,797.237503104518,670.541230937983
214282_at,0.471811400124202,0.501757790903665,0.254596715750241
214283_at,117.041098658252,148.698368561421,124.684449186354
214284_s_at,7.99649270770673,12.3205191330827,8.96784485488255
214285_at,16.5988466974671,16.6620142860367,6.05036513960087
214286_at,5.56565174305851,8.08043888451399,11.0608648123775
214287_s_at,20.7832540006718,17.1968386685075,8.2355031946154
214288_s_at,7265.71174787102,7358.34208452577,6199.01444245294
214289_at,1.82667246485543,6.52110185871428,0.983411847717044
214290_s_at,5595.30843737928,6343.58076919724,5127.84875990576
214291_at,86.9571889719056,50.6647503455029,31.7550357152898
214292_at,9.54888881676112,3.27989603826358,5.74707127033091
214293_at,205.19601613855,287.538406516226,329.041178499663
214294_at,28.9200521387844,15.7784233187533,17.7880793103932
214295_at,7.99432010963245,11.9743564061532,8.08347741810834
214296_x_at,60.0912488294579,15.0233532898043,35.0091623391448
214297_at,19.4055649924213,1.56162271739932,7.66867962560546
214298_x_at,65.7509589662715,61.8712277920399,59.1002483859264
214299_at,97.1741374475411,75.7040157818023,75.1949238387103
214300_s_at,40.5711567771355,20.6109018162053,31.7447051783565
214301_s_at,16.0332207086626,13.5103702100947,8.93765517615276
214302_x_at,6.52789244676317,3.56592002469639,2.86646742308735
214303_x_at,2.21129310634737,0.981872273140008,1.55845647740433
214304_x_at,1.03105700653973,0.449806689816343,5.13787267547693
214305_s_at,702.252758856977,649.3994364267,709.977903539883
214306_at,103.457755916542,121.726169946986,133.363529492551
214307_at,1.10859003419236,0.582510574362122,5.37514218782278
214308_s_at,26.2114933293424,3.75836602521267,12.800887783688
214309_s_at,15.4715500342538,10.3826633566523,3.92090288012522
214310_s_at,128.045889534957,76.6346635881207,103.022223053272
214311_at,51.1961133768278,17.2998211400303,12.2356286636226
214312_at,23.1239491513218,13.6791363901597,25.969509656341
214313_s_at,61.3114339256032,107.108613828428,54.9266869229655
214314_s_at,158.366173195082,259.084483175652,295.667007054799
214315_x_at,2660.59835969171,2380.60846554278,2303.37306859069
214316_x_at,122.275133122868,100.67496217665,129.691197199254
214317_x_at,3495.25421693097,9864.55037374688,9148.63429597551
214318_s_at,26.1449233688442,10.230425255335,19.3696436534234
214319_at,19.9376111868933,15.7804521155608,16.8007973152242
214320_x_at,49.8868692195282,7.82388012524163,6.32672830847957
214321_at,12.9432659775758,9.2755303485712,7.55673398775474
214322_at,16.4729450798566,7.20687144697783,2.89675842850642
214323_s_at,1082.72678422313,1327.66759168435,1211.08721140259
214324_at,25.3209277089067,10.4432991007596,2.2446515265156
214325_at,5.7348710184508,3.64187971215511,0.790880453500414
214326_x_at,956.129408212005,321.541298865062,470.888408065866
214327_x_at,13737.7625816156,10713.032842283,9150.09794843705
214328_s_at,10360.6846090165,9069.86046599947,8471.72192962049
214329_x_at,0.267093426197992,6.67628623468199,9.81584096874204
214330_at,43.078518545651,39.0680930619046,50.6928454885617
214331_at,90.6082982800087,93.9780952839367,93.8987151180797
214332_s_at,20.9991348285627,53.9136446469108,20.6549981960509
214333_x_at,363.272690450659,244.302990658271,244.312357049322
214334_x_at,1716.75142099123,1915.56478346248,1838.19614846487
214335_at,72.0476037304102,26.4150813160999,32.6167741372776
214336_s_at,895.937888237205,405.524659050904,410.637293983821
214337_at,30.7451831454044,55.7223569847948,65.5200987420108
214338_at,146.902152905154,103.541950446371,101.490297834243
214339_s_at,38.1424419274587,27.6353644905661,21.6967105779803
214340_at,9.3575210780113,0.804083689139231,4.65581641806494
214341_at,15.5969514952376,0.712537342945966,8.58874551844115
214342_at,11.6682129226793,13.9846123166478,3.76531624184866
214343_s_at,18.6390982750462,24.25471235418,14.998323167013
214344_at,32.033575979812,4.95377141825268,15.2817294217237
214345_at,2.05301286230914,13.235139097983,15.6188496597531
214346_at,1.61361125012293,0.72967596527044,0.920696767951539
214347_s_at,0.773296525506874,1.19211663154116,1.96975736789292
214348_at,17.8394189669456,3.22381736153029,1.80690036096636
214349_at,42.170865768583,61.8985000231163,28.2777762872799
214350_at,8.35635861181154,3.86959505606499,6.95774462534579
214351_x_at,16651.1438162967,13792.6371273752,12357.9775612329
214352_s_at,921.673752117841,1555.48409053143,1233.24657403885
214353_at,34.923193356844,25.8309820800574,29.5248127841265
214354_x_at,41.197935515278,29.8038996790024,22.3491003388601
214355_x_at,158.415795588804,193.567111228205,208.52725710562
214356_s_at,656.055470101037,911.683706065833,785.535227734301
214357_at,28.6057626441566,18.4997158649631,17.3781137811723
214358_at,91.3203292562614,99.8888489997072,83.51788446093
214359_s_at,4419.46057297755,3570.1906425544,3833.07111964531
214360_at,18.1593438352305,11.8782816915542,0.941107706623247
214361_s_at,9.43616018311283,35.3004046088888,47.7991585405827
214362_at,4.22409731744123,16.0580773225567,13.0191319334207
214363_s_at,3635.84996833923,4373.81054581308,3408.77041050964
214364_at,82.5195286594996,52.8653782874739,61.5669003329159
214365_at,18.572463355699,22.3157442894103,18.0167247706302
214366_s_at,2.58508217982862,8.57102672916785,1.3612182694661
214367_at,30.2996904211322,9.29060446711937,15.9728446601769
214368_at,27.2126818904575,2.51266023311333,3.3269605008379
214369_s_at,25.5233137153984,16.9123464333651,14.0382033706132
214370_at,1.25626418764479,3.82494667305565,0.421231897698315
214371_at,30.5840208740375,8.52908789396821,4.22668731052504
214372_x_at,85.9796792073003,82.6993080684372,73.7573445341721
214373_at,92.7512112289058,36.5289984508338,31.3150221313715
214374_s_at,36.3547991750894,18.163965793694,49.8827285981687
214375_at,29.9178674725142,35.4385439609709,32.2493474735493
214376_at,27.7202389639519,1.89710215457407,9.17059854637441
214377_s_at,43.5861979077354,20.3863714877728,24.888985691341
214378_at,39.4432336408986,80.1988589143105,57.5683608099941
214379_at,14.856029131116,11.2671125166742,6.64206307783786
214380_at,30.9516090994462,4.86038378624055,5.72552014310501
214381_at,15.4317925512718,12.4551927265133,16.5185086030902
214382_at,15.0209876517412,0.751331969384369,2.67989825008255
214383_x_at,1067.21105066253,566.439822463239,670.811086549691
214384_s_at,50.2756974389994,74.4326901607814,36.6309798867577
214385_s_at,5.42587045833236,1.52338804492823,2.30317781702961
214386_at,8.62117234502094,5.31341949458483,6.32411113016237
214387_x_at,5.60937508185884,4.17960783146392,3.46352937866403
214388_at,25.2984582799665,8.52035369513862,4.11821657235541
214389_at,5.15336966716261,7.49341787762925,5.33117487746896
214390_s_at,891.388076120472,389.268251029109,457.595775562972
214391_x_at,12.4954812905853,5.61909510429479,7.48278436286224
214392_at,15.0229921864002,17.4471452189756,13.6584010382797
214393_at,6.72175406614993,19.0014866156714,19.5226558877488
214394_x_at,8279.12222198021,8567.77625934516,7859.4928894737
214395_x_at,160.546899499077,155.063394565265,79.8196017527162
214396_s_at,4.23684178871747,6.68150512437143,8.45102838815444
214397_at,7.69105363713055,11.2956199152291,7.78926106343602
214398_s_at,223.149335378094,105.665673870495,130.12635488557
214399_s_at,3.50279022364729,1.83368358494586,3.08973358928586
214400_at,12.9748091723416,2.58944859920606,3.19982088381692
214401_at,18.5042761862713,20.662916202997,15.8162804324856
214402_s_at,34.1549187704663,24.5184283175033,28.3350076441806
214403_x_at,81.3098007847832,38.5219228459865,8.00493035543789
214404_x_at,60.8661286677503,8.56666661872276,35.0124129677815
214405_at,0.811381621558808,1.44457224676195,3.92972989534364
214406_s_at,5.96620618035964,1.76651339272225,2.702054417646
214407_x_at,16.3893407432578,19.3914134233297,1.76094494424057
214408_s_at,14.7131454906057,3.45823731964504,12.3193207011808
214409_at,8.64116203358622,9.86350416604289,5.81109704879024
214410_at,25.6343962040675,2.89112351801746,3.54187752829432
214411_x_at,24.1823612659758,5.88484148460721,15.8964872109478
214412_at,19.4739004556323,2.01687294476168,3.48099535157331
214413_at,1.15680447386957,14.3560863896715,2.14128926926847
214414_x_at,49.4663190535735,17.2844982561074,26.9411386187506
214415_at,27.1555551557439,11.1930145512957,13.2644030681647
214416_at,1.19756400930077,2.75768613845995,6.46152546652499
214417_s_at,12.2980609545938,15.8192276953236,9.91784436860599
214418_at,3.54674426234779,1.67375565674413,0.949753280931686
214419_s_at,30.3080393646459,13.3955050907873,5.93983206253628
214420_s_at,4.21476560502341,11.4147991053355,15.8633374488537
214421_x_at,20.5492827010874,18.9906546291345,14.0319288305776
214422_at,18.5216068096303,9.13910874425852,9.76250510545756
214423_x_at,14.1163007666548,43.108382762143,37.5604750532861
214424_s_at,10.7004141216629,6.62621712077556,5.93173821422821
214425_at,55.2881382466157,13.689177464021,28.8996614839069
214426_x_at,151.641150224636,199.705630404608,163.436230396513
214427_at,456.467145178704,381.852504930856,413.563457141919
214428_x_at,65.7769638838782,67.6061383315371,56.6532240289182
214429_at,720.55751752266,1706.98596564646,1350.92054971129
214430_at,725.310304684372,906.038690156311,630.378117445587
214431_at,648.366087951691,927.240666623855,773.218410084504
214432_at,3.2605298921325,8.41230682008751,2.88034440583583
214433_s_at,519.814511424842,444.287714813149,494.913150237514
214434_at,168.078778587867,185.353740356193,184.824944041784
214435_x_at,1260.41154017655,1636.46181728534,1420.68704653315
214436_at,381.205152876247,325.977854320846,352.12750228055
214437_s_at,952.755182707375,764.159660537335,993.386318545498
214438_at,627.596694818542,502.822896667902,520.472864890716
214439_x_at,987.349738336271,429.797409055867,574.648827349121
214440_at,358.687174745051,411.671944980262,464.447064413572
214441_at,122.432499978945,127.625113165727,113.528055622595
214442_s_at,241.543525992648,224.308534976981,180.926583733554
214443_at,254.838869185843,110.889956756107,165.662441115175
214444_s_at,117.166424247671,116.506369386423,125.664076736874
214445_at,23.8958183801069,35.828637501072,13.8849443123348
214446_at,808.452698217756,457.055126486585,574.050802342062
214447_at,267.185351559877,42.6773394994404,43.2976081277785
214448_x_at,288.34221737788,181.349150828612,166.586150252807
214449_s_at,1388.35731401307,1262.69130970686,1589.43655875637
214450_at,6.10110973759104,4.18886585337846,3.95335775207787
214451_at,0.378654355738194,1.17032078663117,1.32106518143945
214452_at,912.134988227278,532.796151917273,708.070263081275
214453_s_at,45.2470112673456,51.5829375990897,63.6598423716653
214454_at,534.085724529258,281.361301158155,336.553065743728
214455_at,152.732147530056,244.734063190612,148.674256098389
214456_x_at,180.668390046096,727.149964379516,396.196541726149
214457_at,87.7748301966234,116.028498844526,115.623307430166
214458_at,35.2008357512795,49.2160888945865,30.3032809531551
214459_x_at,5909.00213007826,5277.82835669597,5964.65650538632
214460_at,1.95159384891002,1.17834316462055,2.13879664640927
214461_at,1.08374116895183,1.87482817488329,1.56210326194294
214462_at,138.653060194815,139.902968866649,133.525745996282
214463_x_at,75.6568555604046,133.979573163599,112.804471084245
214464_at,522.845769262805,806.20531194926,794.528319493232
214465_at,4.44185032901662,3.06922943851383,0.632906546756377
214466_at,2.52176995981095,3.45852620354656,1.40692447919596
214467_at,8.71182265587709,3.74258726501011,1.18746820970888
214468_at,4.30866647282398,10.6031896052262,13.1815952575825
214469_at,36.9558227890772,47.5799015818285,26.4948267483024
214470_at,4.33255431622964,3.0249451135028,12.2814678129903
214471_x_at,38.5597608994735,17.301073560907,29.247865686148
214472_at,217.495789752383,367.526589560563,238.59142872875
214473_x_at,473.08188179843,355.020447896794,428.172061992608
214474_at,102.79267584673,87.4464150108672,85.8865953572265
214475_x_at,0.968133112974454,0.898737792740985,0.485327387683475
214476_at,9.3001040066251,2.37261875128962,9.78128829577378
214477_at,52.1164219594204,12.2169453991646,5.05348310142657
214478_at,36.8952965851508,21.5859710989959,16.6908543922877
214479_at,7.56701971811638,3.32863995958363,3.00789476489976
214480_at,6.48652928255729,3.52190832191452,1.67815058928358
214481_at,4.38874762483679,2.60147109892762,27.4289451928351
214482_at,55.0063111921985,59.9167140313832,59.7315350280271
214483_s_at,306.361095608182,238.032824253711,263.011726749901
214484_s_at,775.38836225219,775.667257088922,847.357359310649
214485_at,3.9170032365162,15.848535051569,10.7153264263539
214486_x_at,445.918804537428,392.025446304962,277.215565570889
214487_s_at,214.969810937841,172.188935406661,211.254036826907
214488_at,12.0224713347752,12.6319368331623,7.8725613697165
214489_at,5.36812723612693,10.057407447528,9.45425054764246
214490_at,39.433046260233,22.4906104826517,17.615209579364
214491_at,4.41200078973765,3.9572043050353,5.55316004982151
214492_at,22.9357946234541,14.2022584943977,2.35338916205286
214493_s_at,5.16527874850968,1.88318560721274,1.82044003992647
214494_s_at,766.312580895967,580.109046155512,694.451120920659
214495_at,9.01708884503091,8.10776110698865,3.16571481232678
214496_x_at,107.480738497097,94.131171897518,121.176443307319
214497_s_at,1.65075287957973,1.31612747046301,1.47201433890214
214498_at,25.7637027906364,4.42954403563764,3.03786467835162
214499_s_at,295.928753701263,351.393666393435,369.195246954885
214500_at,525.204196504111,589.888510994726,593.104822989027
214501_s_at,1868.86901620402,2034.1641495153,1886.94291573124
214502_at,16.90077464788,8.27180615713714,14.3340549041473
214503_x_at,4.91505003922273,1.39983410543393,2.4305237970002
214504_at,6.71588892901301,2.09982650640393,7.41574932295871
214505_s_at,127.603581676448,105.44600218812,111.941233321065
214506_at,46.6500114528077,13.2267922319892,19.0128205217687
214507_s_at,152.063159489935,142.113532581389,203.814806961678
214508_x_at,326.111222796166,256.790862419189,208.998165897212
214509_at,4.67878967477787,4.26220226031547,1.87060985874905
214510_at,4.77238075738905,4.16800218252284,1.40391635166703
214511_x_at,2.17867514278744,17.5029113882176,1.35140928652759
214512_s_at,2343.2929703753,3082.36605948878,2901.38347592504
214513_s_at,263.103315879054,160.604641836773,230.838565482049
214514_at,1.16351384687555,2.51127582106313,1.3007449821571
214515_at,11.2240772014721,9.22046293810714,8.35933677110119
214516_at,11.7042346623627,9.73324520524241,1.74130722886385
214517_at,2.60942527790669,8.0716830725868,1.79339808597063
214518_at,15.4732627914734,3.91647269676251,1.34412121657
214519_s_at,17.7545633858932,7.25538837704549,2.72875652833147
214520_at,75.6232335548724,16.5914774314311,35.0240073003647
214521_at,17.5409184163631,17.1719079364396,9.16924124232377
214522_x_at,209.514155037975,175.712251348246,159.9169668724
214523_at,32.2049779013225,14.4100557332632,28.7571856929788
214524_at,1.08024667628298,16.5931152148355,12.848641607678
214525_x_at,117.260993662598,82.3337855426165,73.0472856597096
214526_x_at,483.025307907833,409.518992219469,455.081556624019
214527_s_at,790.412231272556,846.12061118158,774.82435582437
214528_s_at,14.1855414878681,12.9849158767724,17.4293791104163
214529_at,38.5873589761678,22.2931369442651,17.5401477113459
214530_x_at,23.2839933158176,1.36145526305764,14.1146610785113
214531_s_at,666.602964539982,680.267558444545,802.945070692725
214532_x_at,61.98623054764,9.6896959576834,9.33878550656395
214533_at,23.1702517711987,2.03127130764956,2.73523264461806
214534_at,7.39401016362007,2.63546559250202,2.97348361236567
214535_s_at,731.922586876462,302.416031325294,453.337528939712
214536_at,20.6903121902265,9.83362528381803,9.92246275068558
214537_at,45.8438312832475,30.9931387389862,29.0916192898724
214538_x_at,9.83974974741441,5.98582781383337,5.79315635173414
214539_at,5.99853277597858,5.01863806823351,4.16057523779453
214540_at,20.7401178543834,5.62488113854341,16.3830139221858
214541_s_at,25.0388518365293,53.6338881106928,39.244029236324
214542_x_at,139.385511259471,52.3113013431145,24.7625323861889
214543_x_at,787.879339218171,567.385005668723,729.72196154938
214544_s_at,525.370837631263,355.149826732779,590.157115088776
214545_s_at,371.088640852002,302.24838819889,345.670674373001
214546_s_at,42.0991074709744,33.7080137071845,25.3083712529298
214547_at,16.6853590495275,1.41957552174633,1.22124833821092
214548_x_at,10082.9226296353,8017.91393790988,6668.17214212203
214549_x_at,84.6321064137056,34.4679444936737,52.8041282304185
214550_s_at,646.035633996285,719.413935457276,693.784242427751
214551_s_at,47.7803780548843,9.44482666459165,37.9007843573977
214552_s_at,212.113399371643,155.766972537002,190.236352705512
214553_s_at,348.643101591493,479.394783108387,453.913440026133
